I,11,ACEH
53.06.07, 7 Solor Timur
53.06.08, 8 Adonara Barat
53.06.09, 9 Wotan Ulumando
53.06.10, 10 Adonara Timur
53.06.11, 11 Kelubagolit
53.06.12, 12 Witihama
53.06.13, 13 Ile Boleng
53.06.14, 14 Demon Pagong
53.06.15, 15 Lewolema
53.06.16, 16 Ile Bura
53.06.17, 17 Adonara
53.06.18, 18 Adonara Tengah
53.06.19, 19 Solor Selatan
53.07, 7 KAB. SIKKA
"", 1
53.07.01,Paga
53.07.02, 2 Mego
53.07.03, 3 Lela
53.07.04, 4 Nita
53.07.05, 5 Alok
53.07.06, 6 Palue
53.07.07, 7 Nelle
53.07.08, 8 Talibura
53.07.09, 9 Waigete
53.07.10, 10 Kewapante
53.07.11, 11 Bola
53.07.12, 12 Magepanda
53.07.13, 13 Waiblama
53.07.14, 14 Alok Barat
53.07.15, 15 Alok Timur
53.07.16, 16 Koting
53.07.17, 17 Tana Wawo
53.07.18, 18 Hewokloang
53.07.19, 19 Kangae
53.07.20, 20 Doreng
53.07.21, 21 Mapitara
53.08, 8 KAB. ENDE
53.08.01, 1 Nangapanda
53.08.02, 2 Pulau Ende
53.08.03, 3 Ende
53.08.04, 4 Ende Selatan
53.08.05, 5 Ndona
53.08.06, 6 Detusoko
53.08.07, 7 Wewaria
53.08.08, 8 Wolowaru
53.08.09, 9 Wolojita
53.08.10, 10 Maurole
53.08.11, 11 Maukaro
53.08.12, 12 Lio Timur
53.08.13, 13 Kota Baru
53.08.14, 14 Kelimutu
53.08.15, 15 Detukeli
53.08.16, 16 Ndona Timur
53.08.17, 17 Ndori
53.08.18, 18 Ende Utara
"", 19
53.08.19,Ende Tengah
53.08.20, 20 Ende Timur
53.08.21, 21 Lepembusu Kelisoke
53.09, 9 KAB. NGADA
53.09.01, 1 Aimere
53.09.02, 2 Golewa
"",Maupongo
"",Nangaroro
"",Boawae
53.09.06, 3 Bajawa
53.09.07, 4 Soa
"",Ngada Bawa
53.09.09, 5 Riung
"",Aesesa
"",Wolowae
53.09.12, 6 Jerebuu
"",Keo Tengah
53.09.14, 7 Riung Barat
53.09.15, 8 Bajawa Utara
53.09.16, 9 Wolomeze
"",Aesesa Selatan
53.09.18, 10 Golewa Selatan
53.09.19, 11 Golewa Barat
53.09.20, 12 Inerie
53.10, 10 KAB. MANGGARAI
53.10.01, 1 Wae Rii
"",Poco Ranaka
53.10.03, 2 Ruteng
"",Lamba Leda
53.10.05, 3 Satar Mese
53.10.06, 4 Cibal
"",Elar
"",Borong
"",Kota Komba
"",Sambi Rampas
53.10.11, 5 Reok
53.10.12, 6 Langke Rembong
53.10.13, 7 Satar Mese Barat
53.10.14, 8 Rahong Utara
53.10.15, 9 Lelak
"", 10
53.10.16,Reok Barat
53.10.17, 11 Cibal barat
53.11, 11 KAB. SUMBA TIMUR
53.11.01, 1 Kota Waingapu
53.11.02, 2 Haharu
53.11.03, 3 Lewa
53.11.04, 4 Nggaha Ori Angu
53.11.05, 5 Tabundung
53.11.06, 6 Pinu Pahar
53.11.07, 7 Pandawai
53.11.08, 8 Umalulu
53.11.09, 9 Rindi
53.11.10, 10 Pahunga Lodu
53.11.11, 11 Wulla Waijelu
53.11.12, 12 Paberiwai
53.11.13, 13 Karera
53.11.14, 14 Kahaungu Eti
53.11.15, 15 Matawai La Pawu
53.11.16, 16 Kambera
53.11.17, 17 Kambata Mapambuhang
53.11.18, 18 Lewa Tidahu
53.11.19, 19 Katala Hamu Lingu
53.11.20, 20 Kanatang
53.11.21, 21 Ngadu Ngala
53.11.22, 22 Mahu
53.12, 12 KAB. SUMBA BARAT
"",Kodi
"",Kodi Bangedo
"",Laura
53.12.04, 1 Tana Righu
"",Mamboro
"",Wewewa Barat
"",Wewewa Selatan
"",Wewewa Timur
"",Wewewa Utara
53.12.10, 2 Loli
53.12.11, 3 Wanokaka
53.12.12, 4 Lamboya
"",Katiku Tana
"",Umbu Ratu Nggay
"", 5
53.12.15,Kota Waikabubak
"",Umbu Ratu Nggay Barat
"",Kodi Utara
53.12.18, 6 Laboya Barat
53.13, 13 KAB. LEMBATA
53.13.01, 1 Naga Wutung
53.13.02, 2 Atadei
53.13.03, 3 Ile Ape
53.13.04, 4 Lebatukan
53.13.05, 5 Nubatukan
53.13.06, 6 Omesuri
53.13.07, 7 Buyasuri
53.13.08, 8 Wulandoni
53.13.09, 9 Ile Ape Timur
53.14, 14 KAB. ROTE NDAO
53.14.01, 1 Rote Barat Daya
53.14.02, 2 Rote Barat Laut
53.14.03, 3 Lobalain
53.14.04, 4 Rote Tengah
53.14.05, 5 Pantai Baru
53.14.06, 6 Rote Timur
53.14.07, 7 Rote Barat
53.14.08, 8 Rote  Selatan
53.14.09, 9 Ndao Nuse
53.14.10, 10 Landu Leko
53.15, 15 KAB. MANGGARAI BARAT
53.15.01, 1 Macang Pacar
53.15.02, 2 Kuwus
53.15.03, 3 Lembor
53.15.04, 4 Sano Nggoang
53.15.05, 5 Komodo
53.15.06, 6 Boleng
53.15.07, 7 Welak
53.15.08, 8 Ndoso
53.15.09, 9 Lembor Selatan
53.15.10, 10 Mbeliling
53.16, 16 KAB. NAGEKEO
53.16.01, 1 Aesesa
53.16.02, 2 Nangaroro
"", 3
53.16.03,Boawae
53.16.04, 4 Mauponggo
53.16.05, 5 Wolowae
53.16.06, 6 Keo Tengah
53.16.07, 7 Aesesa Selatan
53.17, 17 KAB. SUMBA TENGAH
53.17.01, 1 Katiku Tana
53.17.02, 2 Umbu Ratu Nggay Barat
53.17.03, 3 Mamboro
53.17.04, 4 Umbu Ratu Nggay
53.17.05, 5 Katiku Tana Selatan
53.18, 18 KAB. SUMBA BARAT DAYA
53.18.01, 1 Loura
53.18.02, 2 Wewewa Utara
53.18.03, 3 Wewewa Timur
53.18.04, 4 Wewewa Barat
53.18.05, 5 Wewewa Selatan
53.18.06, 6 Kodi Bangedo
53.18.07, 7 Kodi
53.18.08, 8 Kodi Utara
53.18.09, 9 Kota Tambolaka
53.18.10, 10 Wewewa Tengah
53.18.11, 11 Kodi Balaghar
53.19, 19 KAB. MANGGARAI TIMUR
53.19.01, 1 Borong
53.19.02, 2 Poco Ranaka
53.19.03, 3 Lamba Leda
53.19.04, 4 Sambi Rampas
53.19.05, 5 Elar
53.19.06, 6 Kota Komba
53.19.07, 7 Rana Mese
53.19.08, 8 Poco Ranaka Timur
53.19.09, 9 Elar Selatan
53.20, 20 KAB. SABU RAIJUA
53.20.01, 1 Sabu Barat
53.20.02, 2 Sabu Tengah
53.20.03, 3 Sabu Timur
53.20.04, 4 Sabu Liae
53.20.05, 5 Hawu Mehara
"", 6
53.20.06,Raijua
"",53.71, 21 KOTA KUPANG
"",53.71.01, 1 Alak
"",53.71.02, 2 Maulafa
"",53.71.03, 3 Kelapa Lima
"",53.71.04, 4 Oebobo
"",53.71.05, 5 Kota Raja
"",53.71.06, 6 Kota Lama
XX,61,KALIMANTAN BARAT
"",61.01, 1 KAB. SAMBAS
"",61.01.01, 1 Sambas
"",61.01.02, 2 Teluk Keramat
"",61.01.03, 3 Jawai
"",61.01.04, 4 Tebas
"",61.01.05, 5 Pemangkat
"",61.01.06, 6 Sejangkung
"",61.01.07, 7 Selakau
"",61.01.08, 8 Paloh
"",61.01.09, 9 Sajingan Besar
"",61.01.10, 10 Subah
"",61.01.11, 11 Galing
"",61.01.12, 12 Tekarang
"",61.01.13, 13 Semparuk
"",61.01.14, 14 Sajad
"",61.01.15, 15 Sebawi
"",61.01.16, 16 Jawai Selatan
"",61.01.17, 17 Tangaran
"",61.01.18, 18 Salatiga
"",61.01.19, 19 Selakau Timur
"",61.02, 2 KAB. PONTIANAK
"",61.02.01, 1 Mempawah Hilir
"","",Sungai Raya
"","",Teluk Pakedai
"","",Sungai Kakap
"","",Terentang
"",61.02.06, 2 Toho
"",61.02.07, 3 Sungai Pinyuh
"",61.02.08, 4 Siantan
"","",Kubu
"","",Batu Ampar
"",Sungai Ambawang
61.02.12, 5 Sungai Kunyit
"",Kuala Mandor B
"",Rasau Jaya
61.02.15, 6 Segedong
61.02.16, 7 Anjongan
61.02.17, 8 Sadaniang
61.02.18, 9 Mempawah Timur
61.03, 3 KAB. SANGGAU
61.03.01, 1 Kapuas
61.03.02, 2 Mukok
61.03.03, 3 Noyan
61.03.04, 4 Jangkang
61.03.05, 5 Bonti
61.03.06, 6 Beduai
61.03.07, 7 Sekayam
61.03.08, 8 Kembayan
61.03.09, 9 Parindu
61.03.10, 10 Tayan Hulu
61.03.11, 11 Tayan Hilir
61.03.12, 12 Balai
61.03.13, 13 Toba
"",Sekadau Hilir
"",Sekadau Hulu
"",Nanga Taman
"",Nanga Mahap
"",Belitang Hilir
"",Belitang Hulu
61.03.20, 14 Meliau
61.03.21, 15 Entikong
"",Belitang
61.04, 4 KAB. KETAPANG
61.04.01, 1 Matan Hilir Utara
61.04.02, 2 Marau
61.04.03, 3 Manis Mata
61.04.04, 4 Kendawangan
61.04.05, 5 Sandai
"",Sukadana
61.04.07, 6 Sungai Laur
"", 7
61.04.08,Simpang Hulu
"",Pulau Maya Karimata
"",Simpang Hilir
61.04.11, 8 Nanga Tayap
61.04.12, 9 Matan Hilir Selatan
61.04.13, 10 Tumbang Titi
61.04.14, 11 Jelai Hulu
"",Telok Batang
61.04.16, 12 Delta Pawan
61.04.17, 13 Muara Pawan
61.04.18, 14 Benua Kayong
61.04.19, 15 Hulu Sungai
61.04.20, 16 Simpang Dua
61.04.21, 17 Air Upas
61.04.22, 18 Singkup
"",Seponti
61.04.24, 19 Pemahan
61.04.25, 20 Sungai Melayu Rayak
61.05, 5 KAB. SINTANG
61.05.01, 1 Sintang
61.05.02, 2 Tempunak
61.05.03, 3 Sepauk
61.05.04, 4 Ketungau Hilir
61.05.05, 5 Ketungau Tengah
61.05.06, 6 Ketungau Hulu
61.05.07, 7 Dedai
61.05.08, 8 Kayan Hilir
61.05.09, 9 Kayan Hulu
"",Belimbing
"",Nanga Pinoh
"",Ella Hilir
"",Menukung
61.05.14, 10 Serawai
61.05.15, 11 Ambalau
"",Sayan
"",Tanah Pinoh
"",Sokan
61.05.19, 12 Kelam Permai
61.05.20, 13 Sungai Tebelian
61.05.21, 14 Binjai Hulu
61.06, 6KAB. KAPUAS HULU
61.06.01, 1 Putussibau Utara
61.06.02, 2 Bika
61.06.03, 3 Embaloh Hilir
61.06.04, 4 Embaloh Hulu
61.06.05, 5 Bunut Hilir
61.06.06, 6 Bunut Hulu
61.06.07, 7 Jongkong
61.06.08, 8 Hulu Gurung
61.06.09, 9 Selimbau
61.06.10, 10 Semitau
61.06.11, 11 Seberuang
61.06.12, 12 Batang Lupar
61.06.13, 13 Empanang
61.06.14, 14 Badau
61.06.15, 15 Silat Hilir
61.06.16, 16 Silat Hulu
61.06.17, 17 Putussibau Selatan
61.06.18, 18 Kalis
61.06.19, 19 Boyan Tanjung
61.06.20, 20 Mentebah
61.06.21, 21 Pengkadan
61.06.22, 22 Suhaid
61.06.23, 23 Puring Kencana
"",Hulu Kapuas
"",Danau Setarum
61.07, 7 KAB. BENGKAYANG
61.07.01, 1 Sungai Raya
61.07.02, 2 Samalantan
61.07.03, 3 Ledo
61.07.04, 4 Bengkayang
61.07.05, 5 Seluas
61.07.06, 6 Sanggau Ledo
61.07.07, 7 Jagoi Babang
61.07.08, 8 Monterado
61.07.09, 9 Teriak
61.07.10, 10 Suti Semarang
61.07.11, 11 Capkala
61.07.12, 12 Siding
61.07.13, 13 Lumar
"", 14
61.07.14,Sungai Betung
61.07.15, 15 Sungai Raya Kepulauan
61.07.16, 16 Lembah Bawang
61.07.17, 17 Tujuh Belas
61.08, 8 KAB. LANDAK
61.08.01, 1 Ngabang
61.08.02, 2 Mempawah Hulu
61.08.03, 3 Menjalin
61.08.04, 4 Mandor
61.08.05, 5 Air Besar
61.08.06, 6 Menyuke
61.08.07, 7 Sengah Temila
61.08.08, 8 Meranti
61.08.09, 9 Kuala Behe
61.08.10, 10 Sebangki
61.08.11, 11 Jelimpo
61.08.12, 12 Banyuke Hulu
61.08.13, 13 Sompak
61.09, 9 KAB. SEKADAU
61.09.01, 1 Sekadau Hilir
61.09.02, 2 Sekadau Hulu
61.09.03, 3 Nanga Taman
61.09.04, 4 Nanga Mahap
61.09.05, 5 Belitang Hilir
61.09.06, 6 Belitang Hulu
61.09.07, 7 Belitang
61.10, 10 KAB. MELAWI
61.10.01, 1 Belimbing
61.10.02, 2 Nanga Pinoh
61.10.03, 3 Ella Hilir
61.10.04, 4 Menukung
61.10.05, 5 Sayan
61.10.06, 6 Tanah Pinoh
61.10.07, 7 Sokan
61.10.08, 8 Pinoh Utara
61.10.09, 9 Pinoh Selatan
61.10.10, 10 Belimbing Hulu
61.10.11, 11 Tanah Pinoh Barat
61.11, 11 KAB. KAYONG UTARA
"", 1
61.11.01,Sukadana
"",61.11.02, 2 Simpang Hilir
"",61.11.03, 3 Teluk Batang
"",61.11.04, 4 Pulau Maya
"",61.11.05, 5 Seponti
"",61.11.06, 6 Kepulauan Karimata
"",61.12, 12 KAB. KUBU RAYA
"",61.12.01, 1 Sungai Raya
"",61.12.02, 2 Kuala Mandor B
"",61.12.03, 3 Sungai Ambawang
"",61.12.04, 4 Terentang
"",61.12.05, 5 Batu Ampar
"",61.12.06, 6 Kubu
"",61.12.07, 7 Rasau Jaya
"",61.12.08, 8 Teluk Pakedai
"",61.12.09, 9 Sungai Kakap
"",61.71, 13 KOTA PONTIANAK
"",61.71.01, 1 Pontianak Selatan
"",61.71.02, 2 Pontianak Timur
"",61.71.03, 3 Pontianak Barat
"",61.71.04, 4 Pontianak Utara
"",61.71.05, 5 Pontianak Kota
"",61.71.06, 6 Pontianak Tenggara
"",61.72, 14 KOTA SINGKAWANG
"",61.72.01, 1 Singkawang Tengah
"",61.72.02, 2 Singkawang Barat
"",61.72.03, 3 Singkawang Timur
"",61.72.04, 4 Singkawang Utara
"",61.72.05, 5 Singkawang Selatan
XXI,62,KALIMANTAN TENGAH
"",62.01, 1 KAB. KOTAWARINGIN BARAT
"",62.01.01, 1 Kumai
"",62.01.02, 2 Arut Selatan
"",62.01.03, 3 Kotawaringin Lama
"",62.01.04, 4 Arut Utara
"",62.01.05, 5 Pangkalan Lada
"",62.01.06, 6 Pangkalan Banteng
"",62.02, 2 KAB. KOTAWARINGIN TIMUR
"","", 1
"",62.02.01,Kota Besi
62.02.02, 2 Cempaga
62.02.03, 3 Mentaya Hulu
62.02.04, 4 Parenggean
62.02.05, 5 Baamang
62.02.06, 6 Mentawa Baru Ketapang
62.02.07, 7 Mentaya Hilir Utara
62.02.08, 8 Mentaya Hilir Selatan
62.02.09, 9 Pulau Hanaut
62.02.10, 10 Antang Kalang
62.02.11, 11 Teluk Sampit
62.02.12, 12 Seranau
62.02.13, 13 Cempaga Hulu
62.02.14, 14 Telawang
62.02.15, 15 Bukit Santuai
62.02.16, 16 Tualan Hulu
62.02.17, 17 Telaga Antang
62.03, 3 KAB. KAPUAS
62.03.01, 1 Selat
62.03.02, 2 Kapuas Hilir
62.03.03, 3 Kapuas Timur
62.03.04, 4 Kapuas Kuala
62.03.05, 5 Kapuas Barat
62.03.06, 6 Pulau Petak
62.03.07, 7 Kapuas Murung
62.03.08, 8 Basarang
62.03.09, 9 Mantangai
62.03.10, 10 Timpah
62.03.11, 11 Kapuas Tengah
62.03.12, 12 Kapuas Hulu
62.03.13, 13 Tamban Catur
62.03.14, 14 Pasak Talawang
62.03.15, 15 Mandau Talawang
62.03.16, 16 Dadahup
62.03.17, 17 Bataguh
62.04, 4 KAB. BARITO SELATAN
62.04.01, 1 Jenamas
62.04.02, 2 Dusun Hilir
62.04.03, 3 Karau Kuala
62.04.04, 4 Dusun Utara
"", 5
62.04.05,Gn. Bintang Awai
62.04.06, 6 Dusun Selatan
62.05, 5 KAB. BARITO UTARA
62.05.01, 1 Montallat
62.05.02, 2 Gunung Timang
62.05.03, 3 Gunung Purei
62.05.04, 4 Teweh Timur
62.05.05, 5 Teweh Tengah
62.05.06, 6 Lahei
62.05.07, 7 Teweh Baru
62.05.08, 8 Teweh Selatan
62.05.09, 9 Lahei Barat
62.06, 6 KAB. KATINGAN
62.06.01, 1 Kampiang
62.06.02, 2 Katingan Hilir
62.06.03, 3 Tewang Sangalang Garing
62.06.04, 4 Pulau Malan
62.06.05, 5 Katingan Tengah
62.06.06, 6 Sanaman Mantikei
62.06.07, 7 Marikit
62.06.08, 8 Katingan Hulu
62.06.09, 9 Mendawai
62.06.10, 10 Katingan Kuala
62.06.11, 11 Tasik Payawan
62.06.12, 12 Petak Malai
62.06.13, 13 Bukit Raya
62.07, 7 KAB. SERUYAN
62.07.01, 1 Seruyan Hilir
62.07.02, 2 Seruyan Tengah
62.07.03, 3 Danau Sembuluh
62.07.04, 4 Hanau
62.07.05, 5 Seruyan Hulu
62.07.06, 6 Seruyan Hilir Timur
62.07.07, 7 Seruyan Raya
62.07.08, 8 Danau Seluluk
62.07.09, 9 Batu Ampar
62.07.10, 10 Suling Tambun
"",Sembuluh Raya
"",Natai Kelampai
"",Sepan Biha
"",Seruyan Hulu Utara
62.08, 8 KAB. SUKAMARA
62.08.01, 1 Sukamara
62.08.02, 2 Jelai
62.08.03, 3 Balai Riam
62.08.04, 4 Pantai Lunci
62.08.05, 5 Permata Kecubung
62.09, 9 KAB. LAMANDAU
62.09.01, 1 Lamandau
62.09.02, 2 Delang
62.09.03, 3 Bulik
62.09.04, 4 Bulik Timur
62.09.05, 5 Menthobi Raya
62.09.06, 6 Sematu Jaya
62.09.07, 7 Belantikan Raya
62.09.08, 8 Batang Kawa
62.10, 10 KAB. GUNUNG MAS
62.10.01, 1 Sepang Simin
62.10.02, 2 Kurun
62.10.03, 3 Tewah
62.10.04, 4 Kahayan Hulu Utara
62.10.05, 5 Rungan
62.10.06, 6 Manuhing
62.10.07, 7 Mihing Raya
62.10.08, 8 Damang Batu
62.10.09, 9 Miri Manasa
62.10.10, 10 Rungan Hulu
62.10.11, 11 Mahuning Raya
62.10.12, 12 Rungan Barat
62.11, 11 KAB. PULANG PISAU
62.11.01, 1 Pandih Batu
62.11.02, 2 Kahayan Kuala
62.11.03, 3 Kahayan Tengah
62.11.04, 4 Banama Tingang
62.11.05, 5 Kahayan Hilir
62.11.06, 6 Maliku
62.11.07, 7 Jabiren
62.11.08, 8 Sebangau Kuala
62.12, 12KAB. MURUNG RAYA
"",62.12.01, 1 Murung
"",62.12.02, 2 Tanah Siang
"",62.12.03, 3 Laung Tuhup
"",62.12.04, 4 Permata Intan
"",62.12.05, 5 Sumber Barito
"",62.12.06, 6 Barito Tuhup Raya
"",62.12.07, 7 Tanah Siang Selatan
"",62.12.08, 8 Sungai Babuat
"",62.12.09, 9 Seribu Riam
"",62.12.10, 10 Uut Murung
"",62.13, 13 KAB. BARITO TIMUR
"",62.13.01, 1 Dusun Timur
"",62.13.02, 2 Banua Lima
"",62.13.03, 3 Patangkep Tutui
"",62.13.04, 4 Awang
"",62.13.05, 5 Dusun Tengah
"",62.13.06, 6 Pematang Karau
"",62.13.07, 7 Paju Epat
"",62.13.08, 8 Raren Batuah
"",62.13.09, 9 Paku
"",62.13.10, 10 Karusen Janang
"",62.71, 14 KOTA PALANGKARAYA
"",62.71.01, 1 Pahandut
"",62.71.02, 2 Bukit Batu
"",62.71.03, 3 Jekan Raya
"",62.71.04, 4 Sabangau
"",62.71.05, 5 Rakumpit
XXII,63,KALIMANTAN SELATAN
"",63.01, 1 KAB. TANAH LAUT
"",63.01.01, 1 Takisung
"",63.01.02, 2 Jorong
"",63.01.03, 3 Pelaihari
"",63.01.04, 4 Kurau
"",63.01.05, 5 Bati Bati
"",63.01.06, 6 Panyipatan
"",63.01.07, 7 Kintap
"",63.01.08, 8 Tambang Ulang
"",63.01.09, 9 Batu Ampar
"","", 10
"",63.01.10,Bajuin
63.01.11, 11 Bumi Makmur
63.02, 2 KAB. KOTABARU
63.02.01, 1 Pulausembilan
63.02.02, 2 Pulaulaut Barat
63.02.03, 3 Pulaulaut Selatan
63.02.04, 4 Pulaulaut Timur
63.02.05, 5 Pulausebuku
63.02.06, 6 Pulaulaut Utara
63.02.07, 7 Kelumpang Selatan
63.02.08, 8 Kelumpang Hulu
63.02.09, 9 Kelumpang Tengah
63.02.10, 10 Kelumpang Utara
63.02.11, 11 Pamukan Selatan
63.02.12, 12 Sampanahan
63.02.13, 13 Pamukan Utara
63.02.14, 14 Hampang
63.02.15, 15 Sungaidurian
63.02.16, 16 Pulaulaut Tengah
63.02.17, 17 Kelumpang Hilir
63.02.18, 18 Kelumpang Barat
63.02.19, 19 Pamukan Barat
63.02.20, 20 Pulaulaut Kepulauan
63.02.21, 21 Pulaulaut Tanjung Selayar
63.03, 3 KAB. BANJAR
63.03.01, 1 Aluh Aluh
63.03.02, 2 Kertak Hanyar
63.03.03, 3 Gambut
63.03.04, 4 Sungai Tabuk
63.03.05, 5 Martapura
63.03.06, 6 Karang Intan
63.03.07, 7 Astambul
63.03.08, 8 Simpang Empat
63.03.09, 9 Pengarom
63.03.10, 10 Sungai Pinang
63.03.11, 11 Aranio
63.03.12, 12 Mataraman
63.03.13, 13 Beruntung Baru
63.03.14, 14 Martapura Barat
63.03.15, 15 Martapura Timur
"", 16
63.03.16,Sambung Makmur
63.03.17, 17 Paramasan
63.03.18, 18 Telaga Bauntung
63.03.19, 19 Tatah Makmur
63.04, 4 KAB. BARITO KUALA
63.04.01, 1 Tabunganen
63.04.02, 2 Tamban
63.04.03, 3 Anjir Pasar
63.04.04, 4 Anjir Muara
63.04.05, 5 Alalak
63.04.06, 6 Mandastana
63.04.07, 7 Rantau Badauh
63.04.08, 8 Belawang
63.04.09, 9 Cerbon
63.04.10, 10 Bakumpai
63.04.11, 11 Kuripan
63.04.12, 12 Tabukan
63.04.13, 13 Mekarsari
63.04.14, 14 Barambai
63.04.15, 15 Marabahan
63.04.16, 16 Wanaraya
63.04.17, 17 Jejangkit
63.05, 5 KAB. TAPIN
63.05.01, 1 Binuang
63.05.02, 2 Tapin Selatan
63.05.03, 3 Tapin Tengah
63.05.04, 4 Tapin Utara
63.05.05, 5 Candi Laras Selatan
63.05.06, 6 Candi Laras Utara
63.05.07, 7 Bakarangan
63.05.08, 8 Piani
63.05.09, 9 Bungur
63.05.10, 10 Lokpaikat
63.05.11, 11 Salam Babaris
63.05.12, 12 Hatungun
63.06, 6 KAB. HULU SUNGAI SELATAN
63.06.01, 1 Sungai Raya
63.06.02, 2 Padang Batung
63.06.03, 3 Telaga Langsat
"", 4
63.06.04,Angkinang
63.06.05, 5 Kandangan
63.06.06, 6 Simpur
63.06.07, 7 Daha Selatan
63.06.08, 8 Daha Utara
63.06.09, 9 Kalumpang
63.06.10, 10 Loksado
63.06.11, 11 Daha Barat
63.07, 7 KAB. HULU SUNGAI TENGAH
63.07.01, 1 Haruyan
63.07.02, 2 Batu Benawa
63.07.03, 3 Labuan Amas Selatan
63.07.04, 4 Labuan Amas Utara
63.07.05, 5 Pandawan
63.07.06, 6 Barabai
63.07.07, 7 Batang Alai Selatan
63.07.08, 8 Batang Alai Utara
63.07.09, 9 Hantakan
63.07.10, 10 Batang Alai Timur
63.07.11, 11 Limpasu
63.08, 8 KAB. HULU SUNGAI UTARA
63.08.01, 1 Danau Panggang
63.08.02, 2 Babirik
63.08.03, 3 Sungai Pandan
63.08.04, 4 Amuntai Selatan
63.08.05, 5 Amuntai Tengah
63.08.06, 6 Amuntai Utara
63.08.07, 7 Banjang
63.08.08, 8 Haur Gading
63.08.09, 9 Paminggir
63.08.10, 10 Sungai Tabukan
63.09, 9 KAB. TABALONG
63.09.01, 1 Banua Lawas
63.09.02, 2 Kelua
63.09.03, 3 Tanta
63.09.04, 4 Tanjung
63.09.05, 5 Haruai
63.09.06, 6 Murung Pudak
63.09.07, 7 Muara Uya
"", 8
63.09.08,Muara Harus
"",63.09.09, 9 Pugaan
"",63.09.10, 10 Upau
"",63.09.11, 11 Jaro
"",63.09.12, 12 Bintang Ara
"",63.10, 10 KAB. TANAH BUMBU
"",63.10.01, 1 Batu Licin
"",63.10.02, 2 Kusan Hilir
"",63.10.03, 3 Sungai Loban
"",63.10.04, 4 Satui
"",63.10.05, 5 Kusan Hulu
"",63.10.06, 6 Simpang Empat
"",63.10.07, 7 Karang Bintang
"",63.10.08, 8 Mantewe
"",63.10.09, 9 Angsana
"",63.10.10, 10 Kuranji
"",63.11, 11 KAB. BALANGAN
"",63.11.01, 1 Juai
"",63.11.02, 2 Halong
"",63.11.03, 3 Awayan
"",63.11.04, 4 Batu Mandi
"",63.11.05, 5 Lampihong
"",63.11.06, 6 Paringin
"",63.11.07, 7 Paringin Selatan
"",63.11.08, 8 Tebing Tinggi
"",63.71, 12 KOTA BANJARMASIN
"",63.71.01, 1 Banjarmasin Selatan
"",63.71.02, 2 Banjarmasin Timur
"",63.71.03, 3 Banjarmasin Barat
"",63.71.04, 4 Banjarmasin Utara
"",63.71.05, 5 Banjarmasin Tengah
"",63.72, 13 KOTA BANJARBARU
"","",Banjarbaru
"",63.72.02, 1 Landasan Ulin
"",63.72.03, 2 Cempaka
"",63.72.04, 3 Banjarbaru Utara
"",63.72.05, 4 Banjarbaru Selatan
"",63.72.06, 5 Liang Anggang
XXIII,64,KALIMANTAN TIMUR
64.01, 1 KAB. PASER
64.01.01, 1 Batu Sopang
64.01.02, 2 Tanjung Harapan
64.01.03, 3 Pasir Balengkong
64.01.04, 4 Tanah Grogot
64.01.05, 5 Kuaro
64.01.06, 6 Long Ikis
64.01.07, 7 Muara Komam
64.01.08, 8 Long Kali
64.01.09, 9 Batu Engau
64.01.10, 10 Muara Samu
64.02, 2 KAB. KUTAI KARTANEGARA
64.02.01, 1 Muara Muntai
64.02.02, 2 Loa Kulu
64.02.03, 3 Loa Janan
64.02.04, 4 Anggana
64.02.05, 5 Muara Badak
64.02.06, 6 Tenggarong
64.02.07, 7 Sebulu
64.02.08, 8 Kota Bangun
64.02.09, 9 Kenohan
64.02.10, 10 Kembang Janggut
64.02.11, 11 Muara Kaman
64.02.12, 12 Tabang
64.02.13, 13 Samboja
64.02.14, 14 Muara Jawa
64.02.15, 15 Sanga Sanga
64.02.16, 16 Tenggarong Seberang
64.02.17, 17 Marang Kayu
64.02.18, 18 Muara Wis
64.03, 3 KAB. BERAU
64.03.01, 1 Kelay
64.03.02, 2 Talisayan
64.03.03, 3 Sambaliung
64.03.04, 4 Segah
64.03.05, 5 Tanjung Redeb
64.03.06, 6 Gunung Tabur
64.03.07, 7 Pulau Derawan
"", 8
64.03.08,Biduk-Biduk
64.03.09, 9 Teluk Bayur
64.03.10, 10 Tabalar
64.03.11, 11 Maratua
64.03.12, 12 Batu Putih
64.03.13, 13 Biatan
64.04, 4 KAB. BULUNGAN
64.04.01, 1 Tanjung Palas
64.04.02, 2 Tanjung Palas Barat
64.04.03, 3 Tanjung Palas Utara
64.04.04, 4 Tanjung Palas Timur
64.04.05, 5 Tanjung Selor
64.04.06, 6 Tanjung Palas Tengah
64.04.07, 7 Peso
64.04.08, 8 Peso Ilir
64.04.09, 9 Sekatak
"",Sesayap
"",Sesayap Hilir
64.04.12, 10 Bunyu
"",Tana Lia
64.05, 5 KAB. NUNUKAN
64.05.01, 1 Sebatik
64.05.02, 2 Nunukan
64.05.03, 3 Sembakung
64.05.04, 4 Lumbis
64.05.05, 5 Krayan
64.05.06, 6 Sebuku
64.05.07, 7 Krayan Selatan
64.05.08, 8 Sebatik Barat
64.05.09, 9 Nunukan Selatan
64.05.10, 10 Sebatik Timur
64.05.11, 11 Sebatik Utara
64.05.12, 12 Sebatik Tengah
64.05.13, 13 Sei Menggaris
64.05.14, 14 Tulin Onsoi
64.05.15, 15 Lumbis Ogong
